Passing students: 
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
